id,shubetu_id,kokushi_id,school_cd,gakubu_cd,gakka_cd,bunri_type,school_name,school_kananame,gakubu_name,gakka_name
5909,1,2,704,4,0ZK,1,熊本学園大学,クマモトガクエンダイガク,経済学部,リーガルエコノミクス学科
5910,1,2,704,4,HZ8,1,熊本学園大学,クマモトガクエンダイガク,経済学部,その他学科
5911,1,2,704,9,30,1,熊本学園大学,クマモトガクエンダイガク,商学部,経営学科
5912,1,2,704,9,35,1,熊本学園大学,クマモトガクエンダイガク,商学部,商学科
5913,1,2,704,9,0NR,1,熊本学園大学,クマモトガクエンダイガク,商学部,ホスピタリティ・マネジメント学科
5914,1,2,704,9,HZ8,1,熊本学園大学,クマモトガクエンダイガク,商学部,その他学科
5915,1,2,704,20,75,1,熊本学園大学,クマモトガクエンダイガク,社会福祉学部,社会福祉学科
5916,1,2,704,20,14R,1,熊本学園大学,クマモトガクエンダイガク,社会福祉学部,子ども家庭福祉学科
5917,1,2,704,20,29R,1,熊本学園大学,クマモトガクエンダイガク,社会福祉学部,ライフ・ウェルネス学科
5918,1,2,704,20,3NX,1,熊本学園大学,クマモトガクエンダイガク,社会福祉学部,福祉環境学科
5919,1,2,704,20,HZ8,1,熊本学園大学,クマモトガクエンダイガク,社会福祉学部,その他学科
5920,1,2,704,37,103,1,熊本学園大学,クマモトガクエンダイガク,外国語学部,英米学科
5921,1,2,704,37,244,1,熊本学園大学,クマモトガクエンダイガク,外国語学部,東アジア学科
5922,1,2,704,37,HZ8,1,熊本学園大学,クマモトガクエンダイガク,外国語学部,その他学科
5923,1,2,704,991,HZ8,1,熊本学園大学,クマモトガクエンダイガク,その他文系学部,その他学科
5924,1,2,704,992,HZ8,2,熊本学園大学,クマモトガクエンダイガク,その他理系学部,その他学科
5925,0,2,7704,00T,0SS,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,会計専門職研究科,アカウンティング専攻
5926,0,2,7704,00T,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,会計専門職研究科,その他専攻
5927,0,2,7704,714,3G6,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,経済学研究科,経済学専攻
5928,0,2,7704,714,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,経済学研究科,その他専攻
5929,0,2,7704,768,4D6,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,国際文化研究科,国際文化専攻
5930,0,2,7704,768,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,国際文化研究科,その他専攻
5931,0,2,7704,783,0S5,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,社会福祉学研究科,福祉環境学専攻
5932,0,2,7704,783,4V3,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,社会福祉学研究科,社会福祉学専攻
5933,0,2,7704,783,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,社会福祉学研究科,その他専攻
5934,0,2,7704,792,4X8,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,商学研究科,商学専攻
5935,0,2,7704,792,619,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,商学研究科,経営学専攻
5936,0,2,7704,792,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,商学研究科,その他専攻
5937,0,2,7704,994,HZ9,1,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,その他文系研究科,その他専攻
5938,0,2,7704,995,HZ9,2,熊本学園大学大学院,クマモトガクエンダイガクダイガクイン,その他理系研究科,その他専攻
5939,1,1,167,41,141,1,熊本県立大学,クマモトケンリツダイガク,文学部,日本語日本文学科
5940,1,1,167,41,159,1,熊本県立大学,クマモトケンリツダイガク,文学部,英語英米文学科
5941,1,1,167,41,HZ8,1,熊本県立大学,クマモトケンリツダイガク,文学部,その他学科
5942,1,1,167,68,47,1,熊本県立大学,クマモトケンリツダイガク,総合管理学部,総合管理学科
5943,1,1,167,68,HZ8,1,熊本県立大学,クマモトケンリツダイガク,総合管理学部,その他学科
5944,1,1,167,117,22J,1,熊本県立大学,クマモトケンリツダイガク,環境共生学部,環境資源学科
5945,1,1,167,117,22O,1,熊本県立大学,クマモトケンリツダイガク,環境共生学部,食健康科学科
5946,1,1,167,117,3GP,2,熊本県立大学,クマモトケンリツダイガク,環境共生学部,居住環境学科
5947,1,1,167,117,85N,1,熊本県立大学,クマモトケンリツダイガク,環境共生学部,環境共生学科　環境資源学専攻
5948,1,1,167,117,85O,2,熊本県立大学,クマモトケンリツダイガク,環境共生学部,環境共生学科　居住環境学専攻
5949,1,1,167,117,85P,1,熊本県立大学,クマモトケンリツダイガク,環境共生学部,環境共生学科　食健康環境学専攻
5950,1,1,167,117,HZ8,2,熊本県立大学,クマモトケンリツダイガク,環境共生学部,その他学科
5951,1,1,167,991,HZ8,1,熊本県立大学,クマモトケンリツダイガク,その他文系学部,その他学科
5952,1,1,167,992,HZ8,2,熊本県立大学,クマモトケンリツダイガク,その他理系学部,その他学科
5953,0,1,7167,33B,A48,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,環境共生学研究科,環境共生学専攻
5954,0,1,7167,33B,HZ9,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,環境共生学研究科,その他専攻
5955,0,1,7167,929,1T6,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,文学研究科,英語英米文学専攻
5956,0,1,7167,929,7V6,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,文学研究科,日本語日本文学専攻
5957,0,1,7167,929,HZ9,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,文学研究科,その他専攻
5958,0,1,7167,977,9B5,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,アドミニストレーション研究科,アドミニストレーション専攻
5959,0,1,7167,977,HZ9,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,アドミニストレーション研究科,その他専攻
5960,0,1,7167,994,HZ9,1,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,その他文系研究科,その他専攻
5961,0,1,7167,995,HZ9,2,熊本県立大学大学院,クマモトケンリツダイガクダイガクイン,その他理系研究科,その他専攻
5962,1,1,166,1,1,1,熊本大学,クマモトダイガク,法学部,法学科
5963,1,1,166,1,HZ8,1,熊本大学,クマモトダイガク,法学部,その他学科
5964,1,1,166,41,211,1,熊本大学,クマモトダイガク,文学部,歴史学科
5965,1,1,166,41,214,1,熊本大学,クマモトダイガク,文学部,文学科
5966,1,1,166,41,96A,1,熊本大学,クマモトダイガク,文学部,総合人間学科
5967,1,1,166,41,A06,1,熊本大学,クマモトダイガク,文学部,コミュニケーション情報学科
5968,1,1,166,41,HZ8,1,熊本大学,クマモトダイガク,文学部,その他学科
5969,1,1,166,77,1MD,1,熊本大学,クマモトダイガク,教育学部,特別支援教育教員養成課程
5970,1,1,166,77,1O3,1,熊本大学,クマモトダイガク,教育学部,特別支援学校教員養成課程
5971,1,1,166,77,3ML,1,熊本大学,クマモトダイガク,教育学部,地域共生社会課程
5972,1,1,166,77,4Y4,1,熊本大学,クマモトダイガク,教育学部,小学校教員養成課程
5973,1,1,166,77,5V4,1,熊本大学,クマモトダイガク,教育学部,生涯スポーツ福祉課程
5974,1,1,166,77,724,1,熊本大学,クマモトダイガク,教育学部,中学校教員養成課程
5975,1,1,166,77,8W6,1,熊本大学,クマモトダイガク,教育学部,養護教諭養成課程
5976,1,1,166,77,HZ8,1,熊本大学,クマモトダイガク,教育学部,その他学科
5977,1,1,166,101,HOK,2,熊本大学,クマモトダイガク,理学部,理学科
5978,1,1,166,101,HZ8,2,熊本大学,クマモトダイガク,理学部,その他学科
5979,1,1,166,103,01P,2,熊本大学,クマモトダイガク,工学部,機械数理工学科
5980,1,1,166,103,06K,2,熊本大学,クマモトダイガク,工学部,材料・応用化学科
5981,1,1,166,103,07Z,2,熊本大学,クマモトダイガク,工学部,情報電気工学科
5982,1,1,166,103,16O,2,熊本大学,クマモトダイガク,工学部,土木建築学科
5983,1,1,166,103,4T0,2,熊本大学,クマモトダイガク,工学部,社会環境工学科
5984,1,1,166,103,840,2,熊本大学,クマモトダイガク,工学部,マテリアル工学科
5985,1,1,166,103,8J5,2,熊本大学,クマモトダイガク,工学部,物質生命化学科
5986,1,1,166,103,H9F,2,熊本大学,クマモトダイガク,工学部,機械システム工学科
5987,1,1,166,103,HB9,2,熊本大学,クマモトダイガク,工学部,建築学科
5988,1,1,166,103,HFJ,2,熊本大学,クマモトダイガク,工学部,情報電気電子工学科
5989,1,1,166,103,HGJ,2,熊本大学,クマモトダイガク,工学部,数理工学科
5990,1,1,166,103,HZ8,2,熊本大学,クマモトダイガク,工学部,その他学科
5991,1,1,166,161,18F,2,熊本大学,クマモトダイガク,薬学部,創薬・生命薬科学科
5992,1,1,166,161,921,2,熊本大学,クマモトダイガク,薬学部,薬学科
5993,1,1,166,161,HZ8,2,熊本大学,クマモトダイガク,薬学部,その他学科
5994,1,1,166,171,1P9,2,熊本大学,クマモトダイガク,医学部,医学科
5995,1,1,166,171,978,2,熊本大学,クマモトダイガク,医学部,保健学科
5996,1,1,166,171,HZ8,2,熊本大学,クマモトダイガク,医学部,その他学科
5997,1,1,166,991,HZ8,1,熊本大学,クマモトダイガク,その他文系学部,その他学科
5998,1,1,166,992,HZ8,2,熊本大学,クマモトダイガク,その他理系学部,その他学科
5999,0,1,7166,01A,1P8,2,熊本大学大学院,クマモトダイガクダイガクイン,医学教育部,医科学専攻
6000,0,1,7166,01A,1Q0,2,熊本大学大学院,クマモトダイガクダイガクイン,医学教育部,医学専攻
6001,0,1,7166,01A,HZ9,2,熊本大学大学院,クマモトダイガクダイガクイン,医学教育部,その他専攻
6002,0,1,7166,09Y,8S0,2,熊本大学大学院,クマモトダイガクダイガクイン,保健学教育部,保健学専攻
6003,0,1,7166,09Y,HZ9,2,熊本大学大学院,クマモトダイガクダイガクイン,保健学教育部,その他専攻
6004,0,1,7166,221,13N,1,熊本大学大学院,クマモトダイガクダイガクイン,法曹養成研究科,法曹養成専攻
6005,0,1,7166,221,HZ9,1,熊本大学大学院,クマモトダイガクダイガクイン,法曹養成研究科,その他専攻
6006,0,1,7166,374,1R8,2,熊本大学大学院,クマモトダイガクダイガクイン,薬学教育部,医療薬学専攻
6007,0,1,7166,374,693,2,熊本大学大学院,クマモトダイガクダイガクイン,薬学教育部,創薬・生命薬科学専攻
6008,0,1,7166,374,HZ9,2,熊本大学大学院,クマモトダイガクダイガクイン,薬学教育部,その他専攻
6009,0,1,7166,697,1VR,1,熊本大学大学院,クマモトダイガクダイガクイン,教育学研究科,教科教育実践専攻
6010,0,1,7166,697,1VV,1,熊本大学大学院,クマモトダイガクダイガクイン,教育学研究科,教職実践開発専攻
6011,0,1,7166,697,56C,1,熊本大学大学院,クマモトダイガクダイガクイン,教育学研究科,学校教育実践専攻
6012,0,1,7166,697,HZ9,1,熊本大学大学院,クマモトダイガクダイガクイン,教育学研究科,その他専攻
6013,0,1,7166,775,14N,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,産業創造工学専攻
6014,0,1,7166,775,15I,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,社会環境工学専攻
6015,0,1,7166,775,19X,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,複合新領域科学専攻
6016,0,1,7166,775,2V3,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,機械システム工学専攻
6017,0,1,7166,775,3P3,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,建築学専攻
6018,0,1,7166,775,4LP,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,マテリアル工学専攻
6019,0,1,7166,775,5S0,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,数学専攻
6020,0,1,7166,775,812,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,環境共生工学専攻
6021,0,1,7166,775,987,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,物質生命化学専攻
6022,0,1,7166,775,HFK,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,情報電気電子工学専攻
6023,0,1,7166,775,HOL,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,理学専攻
6024,0,1,7166,775,HZ9,2,熊本大学大学院,クマモトダイガクダイガクイン,自然科学研究科,その他専攻
6025,0,1,7166,788,00S,1,熊本大学大学院,クマモトダイガクダイガクイン,社会文化科学研究科,公共政策学専攻
6026,0,1,7166,788,11K,1,熊本大学大学院,クマモトダイガクダイガクイン,社会文化科学研究科,教授システム学専攻
